timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T10:09:54,lstm,1,0,50,90,32,0.0003,42,eval_contrastive,,23.742277920246124,59.48808789253235,,"{""cutoff"":0.05,""fft"":false,""gradient"":0,""per_category"":{""Fruits"":{""acc@1"":25.892857142857146,""acc@5"":57.58928571428571,""n"":224},""Herbs"":{""acc@1"":15.555555555555555,""acc@5"":46.22222222222222,""n"":225},""Nuts"":{""acc@1"":21.25,""acc@5"":55.41666666666667,""n"":240},""Spices"":{""acc@1"":36.486486486486484,""acc@5"":70.27027027027027,""n"":222},""Vegetables"":{""acc@1"":19.81981981981982,""acc@5"":68.46846846846847,""n"":222}}}"
