timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T11:11:21,transformer,1,0,50,90,32,0.0003,42,eval_contrastive,,37.33451068401337,64.25419449806213,,"{""cutoff"":0.05,""fft"":false,""gradient"":0,""per_category"":{""Fruits"":{""acc@1"":42.857142857142854,""acc@5"":69.19642857142857,""n"":224},""Herbs"":{""acc@1"":33.77777777777778,""acc@5"":55.55555555555556,""n"":225},""Nuts"":{""acc@1"":35.41666666666667,""acc@5"":60.0,""n"":240},""Spices"":{""acc@1"":38.73873873873874,""acc@5"":66.21621621621621,""n"":222},""Vegetables"":{""acc@1"":36.03603603603604,""acc@5"":70.72072072072072,""n"":222}}}"
