timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T11:28:43,cnn,1,0,100,90,32,0.003,42,eval_contrastive,,30.320149660110474,65.91336727142334,,"{""cutoff"":0.05,""fft"":false,""gradient"":0,""per_category"":{""Fruits"":{""acc@1"":35.23809523809524,""acc@5"":76.19047619047619,""n"":105},""Herbs"":{""acc@1"":27.102803738317753,""acc@5"":50.467289719626166,""n"":107},""Nuts"":{""acc@1"":23.893805309734514,""acc@5"":70.79646017699115,""n"":113},""Spices"":{""acc@1"":41.34615384615385,""acc@5"":72.11538461538461,""n"":104},""Vegetables"":{""acc@1"":24.509803921568626,""acc@5"":59.80392156862745,""n"":102}}}"
