timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T10:07:26,cnn,1,0,50,90,32,0.0003,42,eval_contrastive,,30.008825659751892,74.22771453857422,,"{""cutoff"":0.05,""fft"":false,""gradient"":0,""per_category"":{""Fruits"":{""acc@1"":38.392857142857146,""acc@5"":71.42857142857143,""n"":224},""Herbs"":{""acc@1"":25.77777777777778,""acc@5"":60.0,""n"":225},""Nuts"":{""acc@1"":34.166666666666664,""acc@5"":83.33333333333334,""n"":240},""Spices"":{""acc@1"":29.27927927927928,""acc@5"":81.53153153153153,""n"":222},""Vegetables"":{""acc@1"":22.07207207207207,""acc@5"":74.32432432432432,""n"":222}}}"
