timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T11:15:48,mlp,1,25,50,90,32,0.001,42,eval_contrastive,,23.91505092382431,56.50969743728638,,"{""cutoff"":0.05,""fft"":false,""gradient"":25,""per_category"":{""Fruits"":{""acc@1"":23.83177570093458,""acc@5"":50.93457943925234,""n"":214},""Herbs"":{""acc@1"":24.186046511627907,""acc@5"":61.86046511627907,""n"":215},""Nuts"":{""acc@1"":22.17391304347826,""acc@5"":49.56521739130435,""n"":230},""Spices"":{""acc@1"":31.132075471698112,""acc@5"":70.75471698113208,""n"":212},""Vegetables"":{""acc@1"":18.39622641509434,""acc@5"":50.0,""n"":212}}}"
