timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T11:10:07,lstm,1,25,100,90,32,0.0003,42,eval_contrastive,,53.78485918045044,84.26294922828674,,"{""cutoff"":0.05,""fft"":false,""gradient"":25,""per_category"":{""Fruits"":{""acc@1"":55.55555555555556,""acc@5"":86.86868686868688,""n"":99},""Herbs"":{""acc@1"":44.89795918367347,""acc@5"":79.59183673469387,""n"":98},""Nuts"":{""acc@1"":59.813084112149525,""acc@5"":85.98130841121495,""n"":107},""Spices"":{""acc@1"":57.14285714285714,""acc@5"":85.71428571428571,""n"":98},""Vegetables"":{""acc@1"":51.0,""acc@5"":83.0,""n"":100}}}"
