timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T11:04:26,mlp,1,25,50,90,32,0.0003,42,eval_contrastive,,23.730379343032837,57.340723276138306,,"{""cutoff"":0.05,""fft"":false,""gradient"":25,""per_category"":{""Fruits"":{""acc@1"":25.233644859813083,""acc@5"":53.271028037383175,""n"":214},""Herbs"":{""acc@1"":22.325581395348838,""acc@5"":61.86046511627907,""n"":215},""Nuts"":{""acc@1"":21.73913043478261,""acc@5"":49.130434782608695,""n"":230},""Spices"":{""acc@1"":30.18867924528302,""acc@5"":71.69811320754717,""n"":212},""Vegetables"":{""acc@1"":19.339622641509436,""acc@5"":51.41509433962265,""n"":212}}}"
