timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T10:11:30,lstm,1,25,50,90,32,0.0003,42,eval_contrastive,,50.69252252578735,84.85687971115112,,"{""cutoff"":0.05,""fft"":false,""gradient"":25,""per_category"":{""Fruits"":{""acc@1"":58.41121495327103,""acc@5"":90.65420560747664,""n"":214},""Herbs"":{""acc@1"":39.53488372093023,""acc@5"":77.20930232558139,""n"":215},""Nuts"":{""acc@1"":56.52173913043478,""acc@5"":88.26086956521739,""n"":230},""Spices"":{""acc@1"":57.07547169811321,""acc@5"":84.43396226415094,""n"":212},""Vegetables"":{""acc@1"":41.509433962264154,""acc@5"":83.49056603773585,""n"":212}}}"
