timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T11:25:44,transformer,1,25,100,90,32,0.001,42,eval_contrastive,,57.17131495475769,85.25896668434143,,"{""cutoff"":0.05,""fft"":false,""gradient"":25,""per_category"":{""Fruits"":{""acc@1"":66.66666666666666,""acc@5"":92.92929292929293,""n"":99},""Herbs"":{""acc@1"":60.204081632653065,""acc@5"":80.61224489795919,""n"":98},""Nuts"":{""acc@1"":57.009345794392516,""acc@5"":84.11214953271028,""n"":107},""Spices"":{""acc@1"":66.3265306122449,""acc@5"":92.85714285714286,""n"":98},""Vegetables"":{""acc@1"":36.0,""acc@5"":76.0,""n"":100}}}"
