timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T11:23:41,transformer,1,0,100,90,32,0.001,42,eval_contrastive,,38.041430711746216,75.70621371269226,,"{""cutoff"":0.05,""fft"":false,""gradient"":0,""per_category"":{""Fruits"":{""acc@1"":40.95238095238095,""acc@5"":76.19047619047619,""n"":105},""Herbs"":{""acc@1"":37.38317757009346,""acc@5"":49.532710280373834,""n"":107},""Nuts"":{""acc@1"":35.39823008849557,""acc@5"":88.49557522123894,""n"":113},""Spices"":{""acc@1"":39.42307692307692,""acc@5"":83.65384615384616,""n"":104},""Vegetables"":{""acc@1"":37.254901960784316,""acc@5"":80.3921568627451,""n"":102}}}"
