timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T11:28:20,cnn,1,0,50,90,32,0.003,42,eval_contrastive,,24.18358325958252,68.40246915817261,,"{""cutoff"":0.05,""fft"":false,""gradient"":0,""per_category"":{""Fruits"":{""acc@1"":32.589285714285715,""acc@5"":68.30357142857143,""n"":224},""Herbs"":{""acc@1"":18.666666666666668,""acc@5"":59.111111111111114,""n"":225},""Nuts"":{""acc@1"":28.749999999999996,""acc@5"":81.25,""n"":240},""Spices"":{""acc@1"":23.423423423423422,""acc@5"":72.52252252252252,""n"":222},""Vegetables"":{""acc@1"":17.117117117117118,""acc@5"":59.909909909909906,""n"":222}}}"
