timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T11:21:32,lstm,1,25,100,90,32,0.001,42,eval_contrastive,,51.992034912109375,83.26693773269653,,"{""cutoff"":0.05,""fft"":false,""gradient"":25,""per_category"":{""Fruits"":{""acc@1"":51.515151515151516,""acc@5"":86.86868686868688,""n"":99},""Herbs"":{""acc@1"":43.87755102040816,""acc@5"":72.44897959183673,""n"":98},""Nuts"":{""acc@1"":59.813084112149525,""acc@5"":84.11214953271028,""n"":107},""Spices"":{""acc@1"":57.14285714285714,""acc@5"":87.75510204081633,""n"":98},""Vegetables"":{""acc@1"":47.0,""acc@5"":85.0,""n"":100}}}"
