timestamp,model,contrastive,gradient,window,epochs,batch,lr,seed,stage,epoch,acc@1,acc@5,loss,extra
2026-05-29T11:16:07,mlp,1,25,100,90,32,0.001,42,eval_contrastive,,22.709164023399353,51.39442682266235,,"{""cutoff"":0.05,""fft"":false,""gradient"":25,""per_category"":{""Fruits"":{""acc@1"":19.19191919191919,""acc@5"":48.484848484848484,""n"":99},""Herbs"":{""acc@1"":33.6734693877551,""acc@5"":62.244897959183675,""n"":98},""Nuts"":{""acc@1"":16.822429906542055,""acc@5"":38.31775700934579,""n"":107},""Spices"":{""acc@1"":29.591836734693878,""acc@5"":64.28571428571429,""n"":98},""Vegetables"":{""acc@1"":15.0,""acc@5"":45.0,""n"":100}}}"
